,STATE,COUNTY,PRECINCT,REP,DEM
728,VA,CHESTERFIELD COUNTY,110 - DUTCH GAP,0.0,0.0
729,VA,CHESTERFIELD COUNTY,111 - IRON BRIDGE,0.0,0.0
730,VA,CHESTERFIELD COUNTY,112 - CARVER,546.0,593.0
731,VA,CHESTERFIELD COUNTY,201 - GATES,556.0,420.0
732,VA,CHESTERFIELD COUNTY,202 - BEULAH,0.0,0.0
733,VA,CHESTERFIELD COUNTY,203 - BIRD,0.0,0.0
734,VA,CHESTERFIELD COUNTY,204 - JACOBS,0.0,0.0
735,VA,CHESTERFIELD COUNTY,205 - FALLING CREEK,0.0,0.0
736,VA,CHESTERFIELD COUNTY,207 - CHIPPENHAM,0.0,0.0
737,VA,CHESTERFIELD COUNTY,208 - MEADOWBROOK,0.0,0.0
738,VA,CHESTERFIELD COUNTY,209 - SALEM CHURCH,808.0,615.0
739,VA,CHESTERFIELD COUNTY,210 - FIVE FORKS,621.0,977.0
740,VA,CHESTERFIELD COUNTY,211 - NASH,0.0,0.0
741,VA,CHESTERFIELD COUNTY,212 - ST. LUKE'S,478.0,316.0
742,VA,CHESTERFIELD COUNTY,213 - SOUTHSIDE,474.0,1499.0
743,VA,CHESTERFIELD COUNTY,214 - HOPKINS,0.0,0.0
744,VA,CHESTERFIELD COUNTY,301 - ETTRICK,0.0,0.0
745,VA,CHESTERFIELD COUNTY,302 - DEER RUN,0.0,0.0
746,VA,CHESTERFIELD COUNTY,303 - MATOACA,0.0,0.0
747,VA,CHESTERFIELD COUNTY,304 - WINFREES STORE,0.0,0.0
748,VA,CHESTERFIELD COUNTY,305 - BEACH,712.0,392.0
749,VA,CHESTERFIELD COUNTY,306 - WINTERPOCK,0.0,0.0
750,VA,CHESTERFIELD COUNTY,307 - COSBY,0.0,0.0
751,VA,CHESTERFIELD COUNTY,308 - SOUTH MANCHESTER,0.0,0.0
752,VA,CHESTERFIELD COUNTY,315 - BAILEY BRIDGE,0.0,0.0
753,VA,CHESTERFIELD COUNTY,316 - SPRING RUN,0.0,0.0
754,VA,CHESTERFIELD COUNTY,317 - BIRKDALE,1113.0,672.0
755,VA,CHESTERFIELD COUNTY,414 - CRENSHAW,0.0,0.0
756,VA,COLONIAL HEIGHTS CITY,# AB - Central Absentee Precinct,0.0,0.0
757,VA,COLONIAL HEIGHTS CITY,001 - FIRST,0.0,0.0
758,VA,COLONIAL HEIGHTS CITY,002 - SECOND,478.0,165.0
759,VA,COLONIAL HEIGHTS CITY,003 - THIRD,604.0,238.0
760,VA,COLONIAL HEIGHTS CITY,004 - FOURTH,0.0,0.0
761,VA,COLONIAL HEIGHTS CITY,005 - FIFTH,0.0,0.0
762,VA,DINWIDDIE COUNTY,# AB - Central Absentee Precinct,0.0,0.0
763,VA,DINWIDDIE COUNTY,101 - WHITE OAK,0.0,0.0
764,VA,DINWIDDIE COUNTY,102 - ROCKY RUN,313.0,150.0
765,VA,DINWIDDIE COUNTY,103 - CHURCH ROAD,0.0,0.0
766,VA,DINWIDDIE COUNTY,201 - ROHOIC,0.0,0.0
767,VA,DINWIDDIE COUNTY,202 - SUTHERLAND,0.0,0.0
768,VA,DINWIDDIE COUNTY,301 - REAMS,184.0,117.0
769,VA,DINWIDDIE COUNTY,302 - NEW HOPE,0.0,0.0
770,VA,DINWIDDIE COUNTY,303 - LITTLE ZION,0.0,0.0
771,VA,DINWIDDIE COUNTY,401 - DINWIDDIE,0.0,0.0
772,VA,DINWIDDIE COUNTY,402 - MCKENNEY,0.0,0.0
773,VA,DINWIDDIE COUNTY,403 - CHERRY HILL,110.0,211.0
774,VA,DINWIDDIE COUNTY,501 - EDGEHILL,0.0,0.0
775,VA,DINWIDDIE COUNTY,502 - CHESDIN,0.0,0.0
776,VA,EMPORIA CITY,## Provisional,0.0,0.0
777,VA,EMPORIA CITY,101 - PRECINCT 1-1,66.0,199.0
778,VA,EMPORIA CITY,201 - PRECINCT 2-1,0.0,0.0
779,VA,EMPORIA CITY,301 - PRECINCT 3-1,104.0,98.0
780,VA,EMPORIA CITY,401 - PRECINCT 4-1,0.0,0.0
781,VA,EMPORIA CITY,501 - PRECINCT 5-1,3.0,109.0
782,VA,EMPORIA CITY,601 - DISTRICT 6,0.0,0.0
783,VA,EMPORIA CITY,701 - DISTRICT 7,0.0,0.0
784,VA,FRANKLIN CITY,# AB - Central Absentee Precinct,0.0,0.0
785,VA,FRANKLIN CITY,101 - PRECINCT 1-1,0.0,0.0
786,VA,FRANKLIN CITY,201 - PRECINCT 2-1,237.0,169.0
787,VA,FRANKLIN CITY,301 - PRECINCT 3-1,0.0,0.0
788,VA,FRANKLIN CITY,401 - PRECINCT 4-1,17.0,203.0
789,VA,FRANKLIN CITY,501 - PRECINCT 5-1,0.0,0.0
790,VA,FRANKLIN CITY,601 - PRECINCT 6-1,0.0,0.0
791,VA,GREENSVILLE COUNTY,## Provisional,,1.0
792,VA,GREENSVILLE COUNTY,101 - PRECINCT 1-A,0.0,0.0
793,VA,GREENSVILLE COUNTY,102 - PRECINCT 1-B,62.0,53.0
794,VA,GREENSVILLE COUNTY,103 - PRECINCT 1-C,0.0,0.0
795,VA,GREENSVILLE COUNTY,201 - PRECINCT 2-A,0.0,0.0
796,VA,GREENSVILLE COUNTY,202 - PRECINCT 2-B,193.0,193.0
797,VA,GREENSVILLE COUNTY,302 - PRECINCT 3-A,0.0,0.0
798,VA,GREENSVILLE COUNTY,401 - PRECINCT 4-A,0.0,0.0
799,VA,GREENSVILLE COUNTY,402 - PRECINCT 4-B,0.0,0.0
800,VA,GREENSVILLE COUNTY,403 - PRECINCT 4-C,0.0,0.0
801,VA,HOPEWELL CITY,# AB - Central Absentee Precinct,135.0,85.0
802,VA,HOPEWELL CITY,101 - WARD ONE,0.0,0.0
803,VA,HOPEWELL CITY,201 - WARD TWO,0.0,0.0
804,VA,HOPEWELL CITY,301 - WARD THREE,624.0,266.0
805,VA,HOPEWELL CITY,401 - WARD FOUR,0.0,0.0
806,VA,HOPEWELL CITY,501 - WARD FIVE,0.0,0.0
807,VA,HOPEWELL CITY,601 - WARD SIX,57.0,433.0
808,VA,HOPEWELL CITY,701 - WARD SEVEN,0.0,0.0
809,VA,ISLE OF WIGHT COUNTY,# AB - Central Absentee Precinct,287.0,191.0
810,VA,ISLE OF WIGHT COUNTY,## Provisional,0.0,0.0
811,VA,ISLE OF WIGHT COUNTY,101 - SMITHFIELD,0.0,0.0
812,VA,ISLE OF WIGHT COUNTY,102 - CYPRESS CREEK,0.0,0.0
813,VA,ISLE OF WIGHT COUNTY,201 - BARTLETT,0.0,0.0
814,VA,ISLE OF WIGHT COUNTY,202 - CARROLLTON,0.0,0.0
815,VA,ISLE OF WIGHT COUNTY,301 - RUSHMERE,0.0,0.0
816,VA,ISLE OF WIGHT COUNTY,302 - PONS,0.0,0.0
817,VA,ISLE OF WIGHT COUNTY,401 - COURTHOUSE,0.0,0.0
818,VA,ISLE OF WIGHT COUNTY,402 - WINDSOR,0.0,0.0
819,VA,ISLE OF WIGHT COUNTY,403 - LONGVIEW,0.0,0.0
820,VA,ISLE OF WIGHT COUNTY,501 - WALTERS,0.0,0.0
821,VA,ISLE OF WIGHT COUNTY,502 - CAMPS MILL,0.0,0.0
822,VA,ISLE OF WIGHT COUNTY,503 - CARRSVILLE,163.0,142.0
823,VA,ISLE OF WIGHT COUNTY,504 - ZUNI,394.0,181.0
824,VA,ISLE OF WIGHT COUNTY,505 - RAYNOR,0.0,0.0
825,VA,NOTTOWAY COUNTY,# AB - Central Absentee Precinct,0.0,0.0
826,VA,NOTTOWAY COUNTY,## Provisional,0.0,0.0
827,VA,NOTTOWAY COUNTY,101 - PRECINCT 1-1,244.0,179.0
828,VA,NOTTOWAY COUNTY,102 - PRECINCT 1-2,170.0,119.0
829,VA,NOTTOWAY COUNTY,201 - PRECINCT 2-1,0.0,0.0
830,VA,NOTTOWAY COUNTY,202 - PRECINCT 2-2,190.0,69.0
831,VA,NOTTOWAY COUNTY,301 - PRECINCT 3-1,0.0,0.0
832,VA,NOTTOWAY COUNTY,302 - PRECINCT 3-2,0.0,0.0
833,VA,NOTTOWAY COUNTY,401 - PRECINCT 4-1,0.0,0.0
834,VA,NOTTOWAY COUNTY,402 - PRECINCT 4-2,0.0,0.0
835,VA,NOTTOWAY COUNTY,501 - PRECINCT 5-1,0.0,0.0
836,VA,POWHATAN COUNTY,# AB - Central Absentee Precinct,285.0,121.0
837,VA,POWHATAN COUNTY,## Provisional,0.0,0.0
838,VA,POWHATAN COUNTY,101 - SUBLETTS,0.0,0.0
839,VA,POWHATAN COUNTY,102 - MANAKIN,581.0,224.0
840,VA,POWHATAN COUNTY,103 - FLAT ROCK,0.0,0.0
841,VA,POWHATAN COUNTY,201 - POWHATAN STATION,0.0,0.0
842,VA,POWHATAN COUNTY,202 - GRACELAND,0.0,0.0
843,VA,POWHATAN COUNTY,301 - BETHESDA,0.0,0.0
844,VA,POWHATAN COUNTY,302 - LEE'S LANDING,0.0,0.0
845,VA,POWHATAN COUNTY,401 - POWHATAN COURTHOUSE,990.0,271.0
846,VA,POWHATAN COUNTY,402 - MT ZION ,0.0,0.0
847,VA,POWHATAN COUNTY,501 - SMITH CROSS ROADS,0.0,0.0
848,VA,POWHATAN COUNTY,502 - PINEVILLE,238.0,170.0
849,VA,POWHATAN COUNTY,503 - TOBACCOVILLE,0.0,0.0
850,VA,PRINCE GEORGE COUNTY,# AB - Central Absentee Precinct,0.0,0.0
851,VA,PRINCE GEORGE COUNTY,101 - RICHARD BLAND,0.0,0.0
852,VA,PRINCE GEORGE COUNTY,102 - TEMPLETON,0.0,0.0
853,VA,PRINCE GEORGE COUNTY,103 - UNION BRANCH,0.0,0.0
854,VA,PRINCE GEORGE COUNTY,104 - RIVES,0.0,0.0
855,VA,PRINCE GEORGE COUNTY,204 - COURTS BLDG,0.0,0.0
856,VA,PRINCE GEORGE COUNTY,205 - JEFFERSON PARK,0.0,0.0
857,VA,SOUTHAMPTON COUNTY,# AB - Central Absentee Precinct,0.0,0.0
858,VA,SOUTHAMPTON COUNTY,## Provisional,0.0,0.0
859,VA,SOUTHAMPTON COUNTY,101 - BERLIN,0.0,0.0
860,VA,SOUTHAMPTON COUNTY,102 - IVOR,0.0,0.0
861,VA,SOUTHAMPTON COUNTY,201 - BOYKINS,0.0,0.0
862,VA,SOUTHAMPTON COUNTY,202 - BRANCHVILLE,83.0,71.0
863,VA,SOUTHAMPTON COUNTY,301 - CAPRON,181.0,227.0
864,VA,SOUTHAMPTON COUNTY,302 - SEBRELL,0.0,0.0
865,VA,SOUTHAMPTON COUNTY,401 - DREWRYVILLE,107.0,164.0
866,VA,SOUTHAMPTON COUNTY,501 - HUNTERDALE,0.0,0.0
867,VA,SOUTHAMPTON COUNTY,502 - FORKS-OF-THE-RIVER,137.0,123.0
868,VA,SOUTHAMPTON COUNTY,601 - COURTLAND,0.0,0.0
869,VA,SOUTHAMPTON COUNTY,602 - SEDLEY,0.0,0.0
870,VA,SOUTHAMPTON COUNTY,701 - BLACKWATER RIVER,0.0,0.0
871,VA,SOUTHAMPTON COUNTY,702 - NEWSOMS,0.0,0.0
872,VA,SUFFOLK CITY,# AB - Central Absentee Precinct,0.0,0.0
873,VA,SUFFOLK CITY,## Provisional,0.0,0.0
874,VA,SUFFOLK CITY,101 - BELLEHARBOUR,0.0,0.0
875,VA,SUFFOLK CITY,102 - DRIVER,1118.0,755.0
876,VA,SUFFOLK CITY,104 - BENNETTS CREEK,0.0,0.0
877,VA,SUFFOLK CITY,201 - EBENEZER,668.0,350.0
878,VA,SUFFOLK CITY,202 - CHUCKATUCK,0.0,0.0
879,VA,SUFFOLK CITY,203 - KINGS FORK,376.0,689.0
880,VA,SUFFOLK CITY,204 - HILLPOINT,0.0,0.0
881,VA,SUFFOLK CITY,301 - WHITE MARSH,110.0,240.0
882,VA,SUFFOLK CITY,302 - JOHN F KENNEDY,0.0,0.0
883,VA,SUFFOLK CITY,304 - NANSEMOND RIVER,0.0,0.0
884,VA,SUFFOLK CITY,305 - SHOULDERS HILL,165.0,267.0
885,VA,SUFFOLK CITY,401 - AIRPORT,0.0,0.0
886,VA,SUFFOLK CITY,402 - WHALEYVILLE,0.0,0.0
887,VA,SUFFOLK CITY,403 - SOUTHSIDE,0.0,0.0
888,VA,SUFFOLK CITY,404 - BOOKER T WASHINGTON,0.0,0.0
889,VA,SUFFOLK CITY,405 - PITTMANTOWN,0.0,0.0
890,VA,SUFFOLK CITY,501 - KILBYS MILL,0.0,0.0
891,VA,SUFFOLK CITY,502 - HOLLAND,0.0,0.0
892,VA,SUFFOLK CITY,504 - LAKE COHOON,0.0,0.0
893,VA,SUFFOLK CITY,601 - LAKESIDE,0.0,0.0
894,VA,SUFFOLK CITY,602 - OLDE TOWNE,0.0,0.0
895,VA,SUFFOLK CITY,603 - ELEPHANTS FORK/WESTHAVEN,0.0,0.0
896,VA,SUFFOLK CITY,604 - WILROY,366.0,337.0
897,VA,SUFFOLK CITY,605 - HOLLYWOOD,0.0,0.0
898,VA,SUFFOLK CITY,702 - HARBOURVIEW,0.0,0.0
899,VA,SUFFOLK CITY,704 - BURBAGE GRANT,0.0,0.0
900,VA,SUFFOLK CITY,706 - HUNTERSVILLE,0.0,0.0
901,VA,SUSSEX COUNTY,101 - WAVERLY,113.0,337.0
902,VA,SUSSEX COUNTY,201 - STONY CREEK,0.0,0.0
903,VA,SUSSEX COUNTY,202 - LITTLE MILL,0.0,0.0
904,VA,SUSSEX COUNTY,301 - COURTHOUSE,246.0,143.0
905,VA,SUSSEX COUNTY,302 - WAKEFIELD,0.0,0.0
906,VA,SUSSEX COUNTY,401 - MARS HILL,162.0,256.0
907,VA,SUSSEX COUNTY,402 - WEST WAKEFIELD,0.0,0.0
908,VA,SUSSEX COUNTY,501 - HENRY,0.0,0.0
909,VA,SUSSEX COUNTY,502 - YALE,0.0,0.0
910,VA,SUSSEX COUNTY,601 - BLACKWATER,0.0,0.0
911,VA,SUSSEX COUNTY,602 - NEWVILLE,89.0,76.0
912,VA,ALBEMARLE COUNTY,# AB - Central Absentee Precinct,0.0,0.0
913,VA,ALBEMARLE COUNTY,## Provisional,0.0,0.0
914,VA,ALBEMARLE COUNTY,101 - WOODBROOK,0.0,0.0
915,VA,ALBEMARLE COUNTY,103 - BRANCHLANDS,155.0,291.0
916,VA,ALBEMARLE COUNTY,104 - AGNOR-HURT,0.0,0.0
917,VA,ALBEMARLE COUNTY,105 - DUNLORA,478.0,798.0
918,VA,ALBEMARLE COUNTY,106 - NORTHSIDE,0.0,0.0
919,VA,ALBEMARLE COUNTY,201 - JACK JOUETT,0.0,0.0
920,VA,ALBEMARLE COUNTY,202 - UNIVERSITY,0.0,0.0
921,VA,ALBEMARLE COUNTY,203 - GEORGETOWN,0.0,0.0
922,VA,ALBEMARLE COUNTY,204 - BELFIELD,0.0,0.0
923,VA,ALBEMARLE COUNTY,301 - IVY,0.0,0.0
924,VA,ALBEMARLE COUNTY,302 - RED HILL,0.0,0.0
925,VA,ALBEMARLE COUNTY,304 - EAST IVY,247.0,285.0
926,VA,ALBEMARLE COUNTY,305 - COUNTRY GREEN,403.0,565.0
927,VA,ALBEMARLE COUNTY,306 - PORTERS,0.0,0.0
928,VA,ALBEMARLE COUNTY,307 - YELLOW MOUNTAIN,146.0,149.0
929,VA,ALBEMARLE COUNTY,401 - SCOTTSVILLE,355.0,302.0
930,VA,ALBEMARLE COUNTY,402 - MONTICELLO,0.0,0.0
931,VA,ALBEMARLE COUNTY,405 - CALE,0.0,0.0
932,VA,ALBEMARLE COUNTY,406 - STONE ROBINSON,826.0,587.0
933,VA,ALBEMARLE COUNTY,501 - KESWICK,0.0,0.0
934,VA,ALBEMARLE COUNTY,502 - STONY POINT,387.0,359.0
935,VA,ALBEMARLE COUNTY,503 - HOLLYMEAD,0.0,0.0
936,VA,ALBEMARLE COUNTY,504 - FREE BRIDGE,0.0,0.0
937,VA,ALBEMARLE COUNTY,506 - BAKER-BUTLER,707.0,748.0
938,VA,ALBEMARLE COUNTY,601 - CROZET,0.0,0.0
939,VA,ALBEMARLE COUNTY,602 - FREE UNION,0.0,0.0
940,VA,ALBEMARLE COUNTY,603 - EARLYSVILLE,0.0,0.0
941,VA,ALBEMARLE COUNTY,604 - BROWNSVILLE,0.0,0.0
942,VA,APPOMATTOX COUNTY,# AB - Central Absentee Precinct,0.0,0.0
943,VA,APPOMATTOX COUNTY,## Provisional,0.0,0.0
944,VA,APPOMATTOX COUNTY,101 - VERA,256.0,84.0
945,VA,APPOMATTOX COUNTY,102 - PAMPLIN,409.0,205.0
946,VA,APPOMATTOX COUNTY,201 - CHAP,0.0,0.0
947,VA,APPOMATTOX COUNTY,202 - SPOUT SPRING,560.0,185.0
948,VA,APPOMATTOX COUNTY,301 - US  460,0.0,0.0
949,VA,APPOMATTOX COUNTY,302 - STONEWALL,0.0,0.0
950,VA,APPOMATTOX COUNTY,401 - COURTHOUSE,549.0,227.0
951,VA,APPOMATTOX COUNTY,501 - OAKVILLE,0.0,0.0
952,VA,APPOMATTOX COUNTY,502 - AGEE,149.0,85.0
953,VA,BEDFORD COUNTY,# AB - Central Absentee Precinct,0.0,0.0
954,VA,BEDFORD COUNTY,## Provisional,0.0,0.0
955,VA,BEDFORD COUNTY,101 - GOODVIEW ELEM SCHOOL,0.0,0.0
956,VA,BEDFORD COUNTY,102 - HARDY VOL FIRE CO,0.0,0.0
957,VA,BEDFORD COUNTY,103 - CHAMBLISSBURG BAPTIST CHURCH,455.0,192.0
958,VA,BEDFORD COUNTY,104 - STEWARTSVILLE RESCUE SQUAD,422.0,208.0
959,VA,BEDFORD COUNTY,201 - BEDFORD CHRISTIAN CHURCH,0.0,0.0
960,VA,BEDFORD COUNTY,202 - STAUNTON RIVER HIGH SCHOOL,0.0,0.0
961,VA,BEDFORD COUNTY,203 - MONETA ELEM SCHOOL,0.0,0.0
962,VA,BEDFORD COUNTY,204 - Quaker BAPTIST CHURCH,181.0,105.0
963,VA,BEDFORD COUNTY,205 - SAUNDERS VOL FIRE CO,612.0,285.0
964,VA,BEDFORD COUNTY,302 - BEDFORD REGIONAL WATER AUTH,0.0,0.0
965,VA,BEDFORD COUNTY,303 - BETHESDA UNITED METHODIST CHURCH,355.0,115.0
966,VA,BEDFORD COUNTY,305 - HUDDLESTON ELEM SCHOOL,0.0,0.0
967,VA,BEDFORD COUNTY,602 - SHADY GROVE FIRE DEPARTMENT,0.0,0.0
968,VA,BEDFORD COUNTY,603 - THAXTON BAPTIST CHURCH #1,113.0,57.0
969,VA,BEDFORD COUNTY,604 - BEDFORD WELCOME CENTER,628.0,378.0
970,VA,BEDFORD COUNTY,701 - GOODE VOL RESCUE SQUAD,0.0,0.0
971,VA,BEDFORD COUNTY,702 - LIBERTY HIGH SCHOOL,0.0,0.0
972,VA,BEDFORD COUNTY,703 - THAXTON BAPTIST CHURCH #2,0.0,0.0
973,VA,BEDFORD COUNTY,704 - BEDFORD CENTRAL LIBRARY,610.0,420.0
974,VA,BRUNSWICK COUNTY,# AB - Central Absentee Precinct,142.0,132.0
975,VA,BRUNSWICK COUNTY,## Provisional,0.0,0.0
976,VA,BRUNSWICK COUNTY,101 - BRODNAX,0.0,0.0
977,VA,BRUNSWICK COUNTY,102 - ROCK STORE,175.0,136.0
978,VA,BRUNSWICK COUNTY,103 - TILLMAN,0.0,0.0
979,VA,BRUNSWICK COUNTY,201 - DROMGOOLE,0.0,0.0
980,VA,BRUNSWICK COUNTY,202 - EDGERTON,0.0,0.0
981,VA,BRUNSWICK COUNTY,203 - FITZHUGH,0.0,0.0
982,VA,BRUNSWICK COUNTY,301 - ALBERTA,0.0,0.0
983,VA,BRUNSWICK COUNTY,302 - DANIELTOWN,0.0,0.0
984,VA,BRUNSWICK COUNTY,303 - ELMORE,0.0,0.0
985,VA,BRUNSWICK COUNTY,304 - SEYMOUR,0.0,0.0
986,VA,BRUNSWICK COUNTY,401 - STURGEON,0.0,0.0
987,VA,BRUNSWICK COUNTY,402 - KING'S STORE,0.0,0.0
988,VA,BRUNSWICK COUNTY,501 - TOTARO,0.0,0.0
989,VA,BUCKINGHAM COUNTY,# AB - Central Absentee Precinct,0.0,0.0
990,VA,BUCKINGHAM COUNTY,## Provisional,0.0,0.0
991,VA,BUCKINGHAM COUNTY,101 - NEW CANTON,0.0,0.0
992,VA,BUCKINGHAM COUNTY,102  - GEORGIA CREEK,83.0,59.0
993,VA,BUCKINGHAM COUNTY,201 - WHITE HALL,0.0,0.0
994,VA,BUCKINGHAM COUNTY,301 - CURDSVILLE,233.0,157.0
995,VA,BUCKINGHAM COUNTY,302 - NEW STORE,0.0,0.0
996,VA,BUCKINGHAM COUNTY,401 - MAYSVILLE,0.0,0.0
997,VA,BUCKINGHAM COUNTY,501 - WRIGHTS,0.0,0.0
998,VA,BUCKINGHAM COUNTY,502 - GLENMORE,0.0,0.0
999,VA,BUCKINGHAM COUNTY,601 - SLATE RIVER,0.0,0.0
1000,VA,BUCKINGHAM COUNTY,701 - GOLD HILL,0.0,0.0
1001,VA,CAMPBELL COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1002,VA,CAMPBELL COUNTY,## Provisional,0.0,0.0
1003,VA,CAMPBELL COUNTY,101 - BROOKVILLE,0.0,0.0
1004,VA,CAMPBELL COUNTY,102 - NEW LONDON,0.0,0.0
1005,VA,CAMPBELL COUNTY,201 - WALKER,694.0,230.0
1006,VA,CAMPBELL COUNTY,202 - BEDFORD SPRINGS,0.0,0.0
1007,VA,CAMPBELL COUNTY,301 - EVINGTON,0.0,0.0
1008,VA,CAMPBELL COUNTY,302 - OTTER RIVER,0.0,0.0
1009,VA,CAMPBELL COUNTY,303 - ALTAVISTA,644.0,469.0
1010,VA,CAMPBELL COUNTY,401 - THREE FORKS,601.0,189.0
1011,VA,CAMPBELL COUNTY,402 - COURT HOUSE,957.0,388.0
1012,VA,CAMPBELL COUNTY,501 - SPRING HILL,0.0,0.0
1013,VA,CAMPBELL COUNTY,502 - YELLOW BRANCH,0.0,0.0
1014,VA,CAMPBELL COUNTY,601 - KINGS,0.0,0.0
1015,VA,CAMPBELL COUNTY,602 - CONCORD,0.0,0.0
1016,VA,CAMPBELL COUNTY,701 - BROOKNEAL,405.0,211.0
1017,VA,CAMPBELL COUNTY,702 - GLADYS,0.0,0.0
1018,VA,CAMPBELL COUNTY,703 - MORRIS CHURCH,0.0,0.0
1019,VA,CHARLOTTE COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1020,VA,CHARLOTTE COUNTY,## Provisional,0.0,0.0
1021,VA,CHARLOTTE COUNTY,101 - COUNTY SEAT,0.0,0.0
1022,VA,CHARLOTTE COUNTY,201 - RED OAK WYLLIESBURG,287.0,181.0
1023,VA,CHARLOTTE COUNTY,302 - DRAKES BRANCH,0.0,0.0
1024,VA,CHARLOTTE COUNTY,401 - KEYSVILLE,0.0,0.0
1025,VA,CHARLOTTE COUNTY,501 - CULLEN,184.0,109.0
1026,VA,CHARLOTTE COUNTY,503 - RED HOUSE,0.0,0.0
1027,VA,CHARLOTTE COUNTY,602 - PHENIX,0.0,0.0
1028,VA,CHARLOTTE COUNTY,701 - BACON,0.0,0.0
1029,VA,CHARLOTTE COUNTY,702 - SAXE,0.0,0.0
1030,VA,CHARLOTTESVILLE CITY,# AB - Central Absentee Precinct,129.0,636.0
1031,VA,CHARLOTTESVILLE CITY,## Provisional,0.0,0.0
1032,VA,CHARLOTTESVILLE CITY,101 - RECREATION,0.0,0.0
1033,VA,CHARLOTTESVILLE CITY,102 - CLARK,0.0,0.0
1034,VA,CHARLOTTESVILLE CITY,201 - CARVER,0.0,0.0
1035,VA,CHARLOTTESVILLE CITY,202 - WALKER,0.0,0.0
1036,VA,CHARLOTTESVILLE CITY,301 - BENJAMIN TONSLER,0.0,0.0
1037,VA,CHARLOTTESVILLE CITY,302 - JOHNSON,0.0,0.0
1038,VA,CHARLOTTESVILLE CITY,303 - BUFORD,0.0,0.0
1039,VA,CHARLOTTESVILLE CITY,401 - VENABLE,0.0,0.0
1040,VA,CHARLOTTESVILLE CITY,402 - ALUMNI HALL,251.0,623.0
1041,VA,CUMBERLAND COUNTY,# AB - Central Absentee Precinct,52.0,35.0
1042,VA,CUMBERLAND COUNTY,## Provisional,0.0,0.0
1043,VA,CUMBERLAND COUNTY,101 - PRECINCT 1,331.0,255.0
1044,VA,CUMBERLAND COUNTY,201 - PRECINCT 2,0.0,0.0
1045,VA,CUMBERLAND COUNTY,301 - PRECINCT 3,0.0,0.0
1046,VA,CUMBERLAND COUNTY,401 - PRECINCT 4,0.0,0.0
1047,VA,CUMBERLAND COUNTY,501 - PRECINCT 5,0.0,0.0
1048,VA,DANVILLE CITY,# AB - Central Absentee Precinct,235.0,328.0
1049,VA,DANVILLE CITY,## Provisional,0.0,0.0
1050,VA,DANVILLE CITY,001 - WARD ONE,0.0,0.0
1051,VA,DANVILLE CITY,002 - WARD TWO,0.0,0.0
1052,VA,DANVILLE CITY,003 - WARD THREE,18.0,288.0
1053,VA,DANVILLE CITY,004 - WARD FOUR,0.0,0.0
1054,VA,DANVILLE CITY,005 - WARD FIVE,0.0,0.0
1055,VA,DANVILLE CITY,006 - WARD SIX,36.0,268.0
1056,VA,DANVILLE CITY,007 - WARD SEVEN,63.0,407.0
1057,VA,DANVILLE CITY,008 - WARD EIGHT,0.0,0.0
1058,VA,DANVILLE CITY,009 - WARD NINE,0.0,0.0
1059,VA,DANVILLE CITY,010 - WARD TEN,321.0,332.0
1060,VA,DANVILLE CITY,011 - WARD ELEVEN,0.0,0.0
1061,VA,DANVILLE CITY,012 - WARD TWELVE,397.0,632.0
1062,VA,DANVILLE CITY,013 - WARD THIRTEEN,0.0,0.0
1063,VA,DANVILLE CITY,014 - WARD FOURTEEN,0.0,0.0
1064,VA,DANVILLE CITY,015 - WARD FIFTEEN,0.0,0.0
1065,VA,DANVILLE CITY,016 - WARD SIXTEEN,0.0,0.0
1066,VA,DANVILLE CITY,017 - WARD SEVENTEEN,568.0,283.0
1067,VA,FAUQUIER COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1068,VA,FAUQUIER COUNTY,## Provisional,0.0,0.0
1069,VA,FAUQUIER COUNTY,101 - KETTLE RUN,0.0,0.0
1070,VA,FAUQUIER COUNTY,103 - CASANOVA,0.0,0.0
1071,VA,FAUQUIER COUNTY,105 - OPAL,0.0,0.0
1072,VA,FAUQUIER COUNTY,106 - BALDWIN RIDGE,0.0,0.0
1073,VA,FAUQUIER COUNTY,201 - COURTHOUSE,0.0,0.0
1074,VA,FAUQUIER COUNTY,202 - AIRLIE,0.0,0.0
1075,VA,FAUQUIER COUNTY,203 - WARRENTON,0.0,0.0
1076,VA,FAUQUIER COUNTY,302 - REMINGTON,0.0,0.0
1077,VA,FAUQUIER COUNTY,401 - MARSHALL,0.0,0.0
1078,VA,FAUQUIER COUNTY,402 - LEEDS,0.0,0.0
1079,VA,FAUQUIER COUNTY,403 - WATERLOO,0.0,0.0
1080,VA,FAUQUIER COUNTY,404 - SPRINGS VALLEY,380.0,200.0
1081,VA,FAUQUIER COUNTY,501 - THE PLAINS,0.0,0.0
1082,VA,FAUQUIER COUNTY,502 - NEW BALTIMORE,0.0,0.0
1083,VA,FAUQUIER COUNTY,503 - BROAD RUN,727.0,338.0
1084,VA,FAUQUIER COUNTY,504 - VINT HILL,1024.0,460.0
1085,VA,FLUVANNA COUNTY,# AB - Central Absentee Precinct,0.0,0.0
1086,VA,FLUVANNA COUNTY,## Provisional,3.0,4.0
1087,VA,FLUVANNA COUNTY,101 - PALMYRA,0.0,0.0
1088,VA,FLUVANNA COUNTY,201 - COLUMBIA,0.0,0.0
